L209	8879	0.018856115220600034
O345	K30	0.018773567713330167
causal_A06	9904	0.018737237177740906
Z380	O342	0.018646247541701917
Q501	9357	0.01862762966442472
Z719	N760	0.018627442330971113
O120	M545	0.01860570730691198
Z000	7534	0.018604666432689546
O469	I500	0.018602467825027783
9904	8749	0.01858658858652215
O619	9783	0.018580421657068545
O342	9389	0.018577659504225883
O600	9789	0.018540718800669483
O469	9904	0.018527743338136657
Z300	J069	0.018524197313134243
Z719	J069	0.018495269955228717
O13	5794	0.018492336654876842
R53	K029	0.01842034060411611
I500	causal_A06	0.018412621704520543
Z309	R53	0.01841017518377969
O141	9659	0.01838652758703037
N920	N832	0.01838039163370148
Z301	O140	0.018355396075047884
J459	H521	0.018351148849856454
Q501	K291	0.018312543422560383
Z301	O342	0.018300586543787616
Z380	9918	0.018276639963755077
Z349	O345	0.01827403718410276
N946	J459	0.018213985799896824
9904	9357	0.01820045079325159
O610	8876	0.018171341450484907
O345	B373	0.018142998783104946
I10	H531	0.018131013833336557
Z018	K291	0.018129019377612368
Z354	897	0.018102142209042354
K30	J180	0.01807255079801814
I10	9139	0.018056467333452328
O600	9918	0.018048734307427792
O140	598	0.018047015369991377
O13	9775	0.018007248476235964
O150	7534	0.017986548490718422
9921	7171	0.017973535871694025
N832	8876	0.017950612320148683
O149	O109	0.017928776459898682
Z090	I10	0.01792732105823332
O622	O610	0.017870822032420998
O610	K290	0.017866528081215503
O610	9764	0.017850192859616584
K297	H811	0.017843886747346046
Z301	J40	0.017841273060262793
O410	9904	0.01781547135424803
Z355	O345	0.01780954005790043
Z369	O235	0.017804166155943095
H811	8878	0.01780374835018364
O441	9764	0.017790635831999177
Z719	R53	0.01778518113577621
O150	897	0.017742099364916795
Z380	9139	0.017696565116039068
Z380	897	0.017684191155371627
K029	G439	0.017669395430730612
8878	734	0.017666490728164518
O441	7534	0.017612145437626302
9918	9394	0.017569592399266386
Z000	N946	0.01754622362404561
Z301	O991	0.01754285192553531
Z380	9357	0.0175251005883245
Z090	K290	0.01751351770051319
O141	734	0.017507281049114216
M069	9716	0.017467391262164973
O149	9357	0.017460121388402017
Z300	O860	0.017446655384445325
O632	G439	0.01744193681569704
I849	8878	0.01743495118018121
Z354	8905	0.017418228248308566
D500	6909	0.017416860209854394
9904	734	0.0174076942477651
O109	7534	0.01739873425370218
K297	I849	0.017389069506834717
O150	9357	0.017382129314657078
O140	9921	0.017308282611361497
O149	697	0.017282554040942547
Z380	9396	0.01728233473640269
K290	B373	0.017246536511056086
M545	H811	0.017225208063003403
O441	O411	0.01717483969583487
J060	8878	0.01715308683465141
O363	734	0.017114740321232266
Z014	O991	0.01711317810491335
Z012	J069	0.017092913398930605
Z354	Z349	0.017069337010587885
causal_A03	9396	0.017064191366548163
causal_A03	9357	0.017051278696854043
O479	5794	0.01704568374712561
O632	O622	0.01701308978787825
O411	9357	0.017011743383252467
Z099	J459	0.016998074833818568
M545	J459	0.01699486032894002
O860	9921	0.01698396153656057
Z000	A09	0.01693788312367506
O109	A09	0.01693207032849515
N760	K297	0.016926324267273574
M069	K297	0.016908805728190313
N920	M545	0.016852893376172143
J069	9394	0.01681399264194321
O600	O365	0.01679563994873448
M069	L209	0.016724323396847526
H521	G439	0.016721350914975376
D259	9764	0.0167028132412595
J40	causal_A11	0.01667612035955338
O345	H527	0.016671039380152318
O619	O235	0.01665703236529992
O619	9764	0.016597316504007857
Z355	O342	0.016571122313636368
O991	897	0.016564531914530074
J180	D259	0.01656231820660211
O610	9396	0.016561208463494095
B909	A09	0.016537870337609874
O13	9659	0.016496791768756097
O13	734	0.016477680394729622
D500	9918	0.016469802857808316
O440	O150	0.016413240156372664
Z090	H521	0.01640107778481091
9139	8749	0.01639578545066038
O610	897	0.016367698193184177
N832	K30	0.01636662978138809
L209	I959	0.016352469157612282
E780	9139	0.016336536671908434
O141	J398	0.01633302462572371
O345	H521	0.016322276854421496
A09	9775	0.016313197341200847
Z300	I849	0.016305535329731002
Z090	M069	0.01627165667881464
O469	8879	0.016255676055663165
O342	9904	0.016252704205486374
O321	O109	0.016196505756861115
K30	8879	0.016194135420532624
Z354	9357	0.016186887729514585
N832	J459	0.016175674725403186
Z099	E780	0.016165629200837913
Z508	O140	0.016140704785358083
O600	O479	0.01613170417504849
O141	O13	0.0161104641007892
Z710	Z368	0.016083928249692285
O140	897	0.016079718934004016
G439	causal_A11	0.016070044741387204
O469	598	0.016066266338339213
9716	9139	0.01606037475137179
O610	9929	0.01602369249249108
O13	I10	0.016003633657412624
O410	O141	0.015983031354650033
A09	9716	0.015946830237936614
Z309	O311	0.015916478801871175
Z018	9918	0.015882585566531382
R53	O109	0.01583883046462043
Q501	A09	0.015833168331794083
R53	G439	0.015790361364135027
K297	9783	0.01578117044603481
Z354	598	0.015779410104476206
K291	I849	0.01572706248650447
O619	9929	0.015709086757500684
O610	9921	0.01570393627371309
O109	8905	0.01565775132894691
Z309	K297	0.01563687698471099
Z355	9764	0.015616143304415181
O440	O342	0.015609531470476582
Z349	Z014	0.015609528531919497
O141	9394	0.015605053147657866
9929	8876	0.015604784315733712
O622	O140	0.015589968726574211
Z380	9929	0.015589076002558227
O441	9394	0.015575309287189063
K029	E780	0.015573476828297942
O610	O140	0.0155478330647288
O619	9904	0.015537205623324488
O342	697	0.015520500148300354
O619	causal_A10	0.015507584609775634
J680	9904	0.015503433861170491
Z368	8878	0.01548867720237178
Z320	8878	0.015377610197663873
Z000	J069	0.015349524963039233
9357	7534	0.01533069907669923
O342	O268	0.015318726448966171
Z018	Z014	0.015279914141847865
Z349	I500	0.015273767080517357
K291	D259	0.015261545182610223
J069	J060	0.015248028546662705
L209	A09	0.015242165563029847
Z349	I842	0.015206950787889336
K30	I959	0.015181020309129885
897	7534	0.01517580176125999
causal_A10	9139	0.015140681394017865
Z014	N832	0.01511497988833934
O235	9764	0.015094953418386261
H811	9904	0.015061683529966495
I500	897	0.015019016983739334
O619	598	0.015004695768731544
9716	734	0.014998417967762249
Z038	K297	0.014972957985599347
R53	8905	0.014964647547031796
O149	8602	0.01489376239605187
O619	O479	0.01487998937092315
B379	A09	0.014877161286921767
I10	9904	0.014861918287065639
9394	5794	0.014861169716541226
J069	G439	0.01482704411056017
M545	8879	0.014813172352889214
O363	9918	0.014785863801574504
J398	8878	0.014782601121505192
O619	8602	0.014770967480013773
Z090	N920	0.014770269517990254
K291	A09	0.014763304392811734
N832	897	0.014762173822578188
Z380	causal_A10	0.014697621997876678
O235	7534	0.014577099913878448
Z308	Z099	0.014572875733697902
Z090	9789	0.01455172449509792
M069	K029	0.014538457419344253
O149	9659	0.014532874145764004
Z000	O141	0.014531289570418176
causal_A10	8878	0.014515889440905563
L024	J459	0.014439144041004671
O149	9396	0.0143656490658224
9616	8905	0.014350924115280578
Z301	Z000	0.014343844298950442
O619	697	0.014341883477620576
Z368	Z014	0.01434149795919521
Z349	Z099	0.014338822790310969
Z301	O345	0.01430371192793147
O140	I959	0.014276789181512067
J069	8878	0.014229941484474023
O363	causal_A03	0.01422494743350635
O140	I10	0.014212778980023166
O411	O363	0.014196245873297765
O600	7534	0.014150726850363723
O441	9131	0.014116312918509446
O321	causal_A10	0.014111802012955664
O860	9918	0.014084099184029435
O440	9789	0.014075113112749164
N832	9659	0.01405328642564841
Z000	K529	0.014045996006564062
Z099	Z000	0.014032448175290896
Z380	734	0.01402042650149611
9139	8879	0.013997211303145981
Z012	causal_A11	0.01398967740861592
H811	9139	0.013974757248831116
Z710	9904	0.013973210908056507
O600	9139	0.013931974906534106
K529	K30	0.01387307191588399
O268	9659	0.013845807522304665
9131	897	0.01382932577543901
K290	A09	0.013826042329704878
Z368	O985	0.013813657554113078
Z300	K291	0.013776763648528404
O469	9396	0.013731914829506676
Z368	I500	0.013696070092258842
Z308	J069	0.013679505335850321
O140	9904	0.013670445853496855
9789	697	0.013628295985369394
Z099	K029	0.013617408107226378
O610	9904	0.013531246317737633
L209	9716	0.013516035875525764
Z300	K30	0.013509010801276509
Z090	J060	0.013470885683173584
O365	5794	0.013463749026791897
N920	K291	0.013461966504828253
L209	J180	0.013439635294432595
R53	K30	0.013429167023647638
J459	H522	0.01342110167762193
O600	O13	0.013403188900696583
M069	H669	0.013388021064061525
K529	H521	0.013382362493264565
O363	9059	0.013334371919639277
K30	D259	0.013323996977838194
I959	A09	0.01330265865695461
O268	J459	0.013285308556923798
K290	9139	0.013242159050407664
K297	I842	0.01323802214395323
Z349	J069	0.013209946128938907
Z301	O610	0.013208178415562592
O13	897	0.013143004544060899
O363	O149	0.013138038356546825
O365	O109	0.013126491258836318
K30	9783	0.013111027200632737
9918	697	0.013033284525864811
O235	9659	0.013002574362811407
Z368	H521	0.012995110666075118
O622	9139	0.01296229378978582
Z038	I10	0.012946900341540106
R202	9059	0.012918355929824373
Z369	R69	0.012899754235685413
O479	897	0.012897722436959361
Z309	H521	0.012873542759275011
O440	D259	0.012860488705977426
O441	897	0.012806111695538708
Z014	O268	0.012789488420523795
O410	O109	0.012780228627091663
O610	9789	0.01277987555105241
J069	B379	0.012766875607159205
O13	I842	0.012758569322724293
Z300	9394	0.012743558939263
O141	causal_A03	0.012720966074111302
O469	8878	0.01272068156333558
O150	N832	0.012711036528755956
O411	O141	0.012685831853757329
Z309	E780	0.012685643757035618
Z380	O149	0.012664106786676227
9716	6909	0.012645582571203899
O345	J459	0.012633444578269582
O622	O363	0.01263142785654246
J459	8879	0.012631151123565573
B373	8905	0.012630703539490782
O150	9396	0.012623823783665087
R69	9921	0.01262304691216768
O141	9764	0.012608464825357386
O600	I500	0.012595015293178951
O985	K30	0.012584088724019046
Z719	Z099	0.012493568311170882
Z380	I842	0.012483493732131945
Z099	O342	0.012478354239416067
I500	8878	0.012466519933572168
O120	8879	0.012429473232320977
Z369	J459	0.012423332828819144
O622	O13	0.012419753815255124
Z355	9929	0.012414783186849085
J069	D259	0.012402708412431409
Z719	K291	0.01237053147836116
J069	H663	0.01235995866884648
O321	I849	0.012336136799440425
O268	9764	0.012336135585445265
O13	8905	0.01233438208899859
O860	9059	0.012325104611230589
causal_A03	9921	0.012298045030013402
J398	9904	0.01229628148555644
K297	8879	0.012295244166994457
O411	9921	0.012258602103088075
O991	O440	0.012253681836348555
Z369	I842	0.012253476353454156
O469	J060	0.012245708791147308
H663	8879	0.012239746606323326
Z355	M545	0.012229044822058095
R53	9659	0.012191388621835933
K529	8878	0.012160330929952248
Z369	causal_A10	0.012155065013313586
I849	9139	0.012148014706101608
N760	K291	0.012142826398067252
Z038	K291	0.012132515300116824
O13	9396	0.012120628850036997
Z038	I849	0.012118497120765678
K529	K029	0.012113326064651904
Z090	J069	0.012102410984648693
O365	O268	0.012098698987331156
O600	9059	0.012090878019661836
9929	9783	0.012078688498100206
J060	causal_A06	0.012064557406743573
I842	7534	0.01205819898611452
N946	I10	0.012035232539030227
O321	O149	0.012034590306386053
9783	9659	0.012028420571452729
8878	7171	0.012011616708345212
Z301	7534	0.011999790301028296
K291	9716	0.011994125316363465
L209	K30	0.011969432131435797
P229	N390	0.011958104703653777
Z349	B373	0.01195376651339789
Z309	A09	0.011945353571312572
causal_A11	8602	0.011938263300780235
O235	9921	0.011922811425308846
O610	O109	0.011922531303530982
O141	I500	0.011885564134700112
O141	O120	0.0118830796814796
O441	9396	0.011869056161574973
I849	897	0.011858302639414398
N832	9396	0.011849049411281655
I842	A09	0.011811406797103012
Z012	8905	0.011778808818557612
O619	H531	0.011771617369604375
H522	A09	0.011759165301527633
K30	H522	0.011743729784196367
Z018	9789	0.011733587243429553
9789	9716	0.011731217933917718
O469	9139	0.011730395190103745
O141	causal_A06	0.011726794823561485
O141	9921	0.011726492132385156
Z349	O268	0.011725756659942728
Z354	8878	0.011701764644776623
O141	9775	0.011691189704924497
J069	8749	0.011688877186889981
Z380	O441	0.01166213238206304
O469	9918	0.011590509804933317
O342	8905	0.0115769902426293
Z099	K291	0.011518244274217467
O991	O410	0.011504009692366753
O991	9396	0.011496644495202935
Z300	K297	0.011494480240407338
K297	causal_A11	0.011475674109915188
O440	O365	0.011410822174341669
N946	K291	0.011379367956489507
Z320	9789	0.011372784834412073
O345	H531	0.011368494030247527
Z719	L209	0.011362783985675383
O632	J180	0.01133518663060593
Z349	O985	0.011301948606470446
O479	A09	0.011294461052280304
Z380	O610	0.011291367545075379
N390	H663	0.01128821763336213
O479	O342	0.01127969306440007
K297	H521	0.01127004000071902
O985	K297	0.01125331911738322
R53	J060	0.011241616325273783
Z320	Z300	0.011228771704749292
K30	B373	0.011221154547785609
Z719	8878	0.011217498624462542
O311	897	0.011211145189894125
E780	8878	0.011185615369869714
9139	8876	0.011184706150707692
O622	5794	0.011160439887817118
Z355	K30	0.01115815538939009
Z090	J398	0.011126832207416651
O469	O141	0.011103046839507146
Z360	K290	0.011091391005223359
causal_A10	9904	0.011081546317622254
Z309	J40	0.011080834884535741
Z038	A09	0.011045368727877413
O410	O140	0.011044960347949268
O120	H521	0.011015393189665483
Z012	I959	0.011011656122809578
Z014	O479	0.010999499317138287
Z710	O13	0.010999483352844099
O632	O149	0.010983053041473376
O140	9775	0.010981829682806588
Z309	B379	0.010968432663447008
D500	9929	0.010966222111025048
O619	D259	0.010957304132327936
Z354	O441	0.010922932495671037
Z014	8876	0.010903287872422998
O321	9775	0.010867384581756045
O262	9059	0.010864806714090134
Z038	9659	0.010852171681680237
N946	8878	0.010851198968562096
Z038	8878	0.010848516341898344
O149	8878	0.010835795136311418
Z300	E780	0.010833927171294177
Z369	K029	0.010804745006292662
O140	9659	0.010766403176248272
O410	O235	0.010758285936636329
K290	D500	0.010748148600082861
O268	K291	0.010740472730042371
K029	8878	0.010735897426364733
R53	O479	0.010722450221736438
Z355	7534	0.010719318284511156
Z368	9716	0.01071647418532093
Z349	O262	0.010689452205477186
O991	734	0.010664661407084082
O441	8876	0.010646927628623359
D259	9394	0.010641510961117559
I10	9716	0.010600299039292709
Z349	Z305	0.010573176854514848
9904	9394	0.010563192284946198
O141	I10	0.010556611779426309
Z090	K30	0.010544206150859043
Z308	Z090	0.010538040238720604
Z360	H669	0.010534963117740383
O140	9764	0.010517390113532452
9716	897	0.01050400738487909
O600	O149	0.010479861558394402
O441	O365	0.010468612187164212
Z355	O262	0.010466280755182815
I959	G439	0.010464369024298143
D259	9139	0.010423842773986591
Z038	9357	0.010402645081914923
Z719	A09	0.010394496079506764
O600	I10	0.010392109787616738
Z090	K291	0.01038017541886509
Z719	Z354	0.010375362274614655
Z360	H527	0.010373205525191437
9904	697	0.010353691265712634
H811	A09	0.010343104319899935
O619	O149	0.01034045246592586
M545	H521	0.01033763630888234
D500	8602	0.01033171709907278
O13	9929	0.010323079061503891
Z099	O345	0.010322690987376319
I10	7171	0.010304567427994465
L209	J069	0.010295468959155556
9921	8879	0.010285537007725996
O141	8878	0.010271623217177207
Z099	K30	0.010260095187048533
Z710	9357	0.010257797586947216
Z719	Z349	0.0102551481534354
J459	causal_A11	0.010252485973469708
N390	G439	0.010215090514174449
9764	8876	0.010158714843838991
Z308	E780	0.010140936967903831
O365	L209	0.01013591078605363
Z309	O150	0.010114631641414606
O365	9918	0.010084501675141326
Z719	8876	0.010063399769616375
Z301	O440	0.010030083274491328
R69	9918	0.010024901711869995
causal_A10	9059	0.010016289161230884
Z710	9059	0.010014848016827619
N760	K029	0.00999618944243785
Z301	O149	0.009984196037985654
R53	O345	0.009951836128036528
O440	8905	0.009939363889384824
Z710	J069	0.009918699402753027
O268	K297	0.00991071431552542
Z309	H663	0.009888178071714436
Z380	Z320	0.009881421542981791
Z320	D500	0.009876138403006439
B379	8878	0.009865567414708785
Z369	9131	0.00985329349400328
N832	causal_A03	0.009811377787095524
J680	8878	0.009807695922854813
O345	O321	0.009804262755124138
N832	8905	0.009795315435398374
O411	N832	0.009788735031439913
Z018	O321	0.009768625111622915
R53	J069	0.009767615270227724
Z090	N390	0.009741461148252417
O440	9396	0.009734131701808441
J060	H527	0.009734127567951846
O321	9789	0.009708922861380238
J069	598	0.009683336041032057
I500	9357	0.00965225731826807
O365	734	0.009647846903070077
O321	7534	0.009627437767181364
Z380	O140	0.009625878757106042
O311	O149	0.009610865440262722
734	598	0.00960016705064277
Z380	9904	0.009597126617704605
O991	8905	0.00959527954308173
Z719	H531	0.009594462022776605
causal_A10	897	0.009578845017850335
N832	J40	0.009574815648021186
Z710	Z349	0.00955189808233805
O268	9059	0.009551803377559953
O440	I849	0.009541566919354264
O321	8602	0.009535516571313896
Z090	8602	0.009523291196793758
Z360	897	0.009489810292042487
O150	9059	0.009489603792253356
causal_A06	598	0.009488380466875586
O140	9059	0.00948365985739025
O600	K291	0.009480269417255136
O860	O342	0.009459251049686772
O610	5794	0.009441972901121098
O321	O311	0.00943759450354611
causal_A06	9059	0.009437110086540326
O140	9396	0.00943013595072354
H811	8879	0.009423089826903807
Z038	N760	0.00939877493648541
O363	697	0.009397648775480152
O610	8878	0.009362947780289708
O610	O600	0.009360414915691753
Z014	O342	0.0093538641538394
